match_id,ref_id
36214,42495
36215,42086
36215,42464
36216,42116
36216,42292
36217,42093
36217,42748
36218,1692
36218,42701
36219,42499
36219,42549
36220,42376
36220,42480
36221,42375
36221,42498
36222,42464
36222,42499
36223,42134
36223,42495
36224,42116
36224,42292
36225,42375
36225,42549
36226,1692
36226,42701
36227,42376
36227,42498
36228,42086
36228,42499
36229,42093
36229,42748
36292,42093
36292,42464
36293,1692
36293,42614
36294,42134
36294,42549
36295,42116
36295,42748
36296,42376
36296,42495
36297,42086
36297,42292
36298,42464
36298,42498
36299,42375
36299,42499
36233,42093
36233,42499
36300,42549
36300,42614
36301,42086
36301,42464
36302,42498
36302,42701
36303,1692
36303,42375
36304,42376
36304,42495
36305,42116
36305,42292
36306,42093
36306,42134
36307,42116
36307,42498
36308,42499
36308,42614
36309,42134
36309,42549
36310,42375
36310,42464
36311,1692
36311,42701
36312,42086
36312,42292
36313,42093
36313,42549
36314,42134
36314,42376
36315,42376
36315,42498
36316,42093
36316,42614
36317,42134
36317,42650
36318,42086
36318,42292
36319,42495
36319,42499
36320,1692
36320,42701
36321,42116
36321,42549
36322,42498
36322,42697
36373,42086
36373,42292
36374,42134
36374,42549
36375,42376
36375,42498
36376,42093
36376,42116
36381,42376
36381,42498
36382,42086
36382,42134
36383,42086
36383,42134
36384,42376
36384,42498
36398,42086
36398,42376
36522,42086
36522,42292
36523,42464
36523,42498
36524,42376
36524,42614
36525,42093
36525,42697
36526,42499
36526,42701
36527,42134
36527,42549
36528,42116
36528,42650
36529,1692
36529,42495
36530,42093
36530,42697
36531,42376
36531,42614
36532,42134
36532,42549
36533,42464
36533,42498
36534,1692
36534,42495
36535,42499
36535,42701
36536,42086
36536,42292
36537,42116
36537,42650
36538,42086
36538,42292
36539,42464
36539,42498
36540,42116
36540,42650
36541,42499
36541,42701
36542,42093
36542,42748
36543,42134
36543,42697
36544,1692
36544,42614
36545,42292
36545,42549
36546,42093
36546,42748
36547,42134
36547,42697
36548,42086
36548,42292
36549,1692
36549,42116
36550,42480
36550,42498
36551,42499
36551,42701
36552,42549
36552,42614
36553,42093
36553,42464
36553,42697
36554,42292
36554,42499
36555,42134
36555,42650
36556,42093
36556,42697
36557,42498
36557,42748
36558,42086
36558,42804
36559,42549
36559,42614
36560,42116
36560,42480
36561,1692
36561,42134
36562,42292
36562,42499
36563,42376
36563,42697
36564,42093
36564,42116
36565,42498
36565,42748
36566,1692
36566,42701
36567,42086
36567,42804
36568,42549
36568,42614
36569,42134
36569,42650
36570,42376
36570,42697
36571,1692
36571,42134
36572,42093
36572,42116
36573,42498
36573,42748
36574,42614
36574,42650
36575,42292
36575,42499
36576,42549
36576,42701
36577,42086
36577,42804
36578,42093
36578,42116
36579,42376
36579,42549
36580,42134
36580,42697
36581,42498
36581,42748
36582,42292
36582,42499
36583,42614
36583,42650
36584,1692
36584,42701
36585,42086
36585,42804
36586,42376
36586,42549
36587,42093
36587,42650
36588,42116
36588,42697
36589,42292
36589,42464
36590,42134
36590,42499
36591,42498
36591,42748
36592,42086
36592,42614
36593,1692
36593,42701
36594,42376
36594,42650
36595,42292
36595,42464
36596,42116
36596,42697
36597,42086
36597,42701
36598,42093
36598,42549
36599,42499
36599,42614
36600,42498
36600,42748
36601,1692
36601,42134
36602,42134
36602,42701
36603,42464
36603,42804
36604,42093
36604,42376
36605,42499
36605,42614
36606,42549
36606,42650
36607,1692
36607,42748
36608,42116
36608,42697
36609,42086
36609,42804
36610,42116
36610,42748
36611,42292
36611,42614
36612,42086
36612,42093
36613,42134
36613,42697
36614,42499
36614,42804
36615,42376
36615,42549
36616,42464
36616,42701
36617,1692
36617,42093
36618,42134
36618,42697
36619,1692
36619,42086
36620,42464
36620,42549
36621,42499
36621,42804
36622,1692
36622,42614
36623,42499
36623,42804
36624,42464
36624,42549
36625,42292
36625,42701
36626,42093
36626,42697
36627,42498
36627,42748
36628,42134
36628,42650
36629,42086
36629,42480
36630,42376
36630,42697
36631,1692
36631,42748
36632,42116
36632,42134
36633,42464
36633,42549
36634,42292
36634,42701
36635,42086
36635,42650
36636,42498
36636,42614
36637,42093
36637,42499
36638,42134
36638,42697
36639,42498
36639,42614
36640,42093
36640,42499
36641,42376
36641,42650
36642,1692
36642,42748
36643,42292
36643,42549
36644,42464
36644,42701
36645,42086
36645,42116
36646,42086
36646,42464
36647,42134
36647,42549
36648,42093
36648,42499
36649,1692
36649,42498
36650,42086
36650,42804
36651,42480
36651,42498
36652,42093
36652,42697
36653,42464
36653,42549
36654,1692
36654,42813
36655,42499
36655,42650
36656,42134
36656,42748
36657,42614
36657,42701
36658,1692
36658,42804
36659,42376
36659,42464
36660,42116
36660,42549
36661,42093
36661,42697
36662,42086
36662,42614
36663,42498
36663,42748
36664,42134
36664,42701
36665,42499
36665,42650
36666,42499
36666,42650
36667,1692
36667,42701
36668,42086
36668,42614
36669,42093
36669,42134
36669,42915
36670,42292
36670,42697
36671,42498
36671,42748
36672,42376
36672,42804
36673,42116
36673,42549
36674,42134
36674,42697
36675,42499
36675,42650
36676,42116
36676,42701
36677,42376
36677,42614
36678,42480
36678,42549
36679,42292
36679,42498
36680,1692
36680,42748
36681,42086
36681,42804
36682,42499
36682,42697
36683,42086
36683,42292
36684,42376
36684,42701
36685,1692
36685,42748
36686,42480
36686,42549
36687,42498
36687,42804
36688,42134
36688,42614
36689,42116
36689,42650
36690,42116
36690,42549
36691,42464
36691,42614
36691,42701
36692,42376
36692,42498
36693,42134
36693,42292
36694,42499
36694,42650
36695,42086
36695,42697
36696,42093
36696,42701
36697,1692
36697,42748
36698,42086
36698,42292
36699,42116
36699,42549
36700,42499
36700,42804
36701,42464
36701,42498
36702,42093
36702,42650
36703,42376
36703,42697
36704,42701
36704,42748
36705,1692
36705,42134
36706,42116
36706,42498
36707,42086
36707,42804
36708,42376
36708,42697
36709,1692
36709,42748
36710,42093
36710,42650
36711,42464
36711,42701
36712,42499
36712,42549
36713,42134
36713,42292
38339,42116
38339,42498
38340,1692
38340,42086
38341,42134
38341,42376
38342,42499
38342,42549
38343,42116
38343,42498
38344,42134
38344,42376
38345,42134
38345,42376
38346,42116
38346,42498
38347,42116
38347,42376
38454,42376
38454,42650
38455,42697
38455,42804
38456,42093
38456,42499
38457,42480
38457,42701
38458,42498
38458,42908
38459,42134
38459,42748
38460,42116
38460,42614
38461,42495
38461,42813
38462,42376
38462,42697
38463,42498
38463,42804
38464,42093
38464,42499
38465,42480
38465,42701
38466,42495
38466,42549
38467,42086
38467,42614
38468,42134
38468,42748
38469,42116
38469,42650
38470,42134
38470,42748
38471,42480
38471,42701
38472,42376
38472,42697
38473,42495
38473,42549
38474,42086
38474,42804
38475,42116
38475,42908
38476,42093
38476,42499
38477,42614
38477,42650
38477,42813
38478,42116
38478,42804
38479,42697
38479,42701
38480,42376
38480,42748
38481,42499
38481,42813
38482,42093
38482,42495
38483,42549
38483,42614
38484,42134
38484,42480
38485,42086
38485,42908
38486,42134
38486,42748
38487,42495
38487,42813
38488,42093
38488,42499
38489,42549
38489,42614
38490,42697
38490,42701
38491,42086
38491,42804
38492,42116
38492,42376
38493,1692
38493,42480
38494,42134
38494,42748
38495,1692
38495,42480
38496,42116
38496,42499
38497,42697
38497,42701
38498,42495
38498,42813
38499,42549
38499,42804
38500,42086
38500,42908
38501,42376
38501,42614
38502,42134
38502,42499
38503,42086
38503,42495
38504,42549
38504,42804
38505,42116
38505,42748
38506,42697
38506,42701
38507,1692
38507,42480
38508,42376
38508,42498
38509,42499
38509,42614
38510,42376
38510,42697
38511,42093
38511,42498
38512,42134
38512,42748
38513,42495
38513,42499
38514,1692
38514,42701
38515,42086
38515,42480
38516,42549
38516,42804
38517,42116
38517,42614
38518,42495
38518,42499
38519,42549
38519,42614
38520,42134
38520,42748
38521,42086
38521,42480
38522,42093
38522,42498
38523,1692
38523,42701
38524,42376
38524,42697
38525,42116
38525,42804
38526,42093
38526,42498
38527,1692
38527,42701
38528,42495
38528,42499
38529,42697
38529,42748
38530,42549
38530,42804
38531,42134
38531,42614
38532,42376
38532,42813
38533,42086
38533,42116
38534,42495
38534,42499
38535,42086
38535,42804
38536,42134
38536,42697
38537,1692
38537,42701
38538,42116
38538,42748
38539,42376
38539,42813
38540,42549
38540,42614
38541,42093
38541,42498
38542,42134
38542,42697
38543,42093
38543,42498
38544,42495
38544,42499
38545,1692
38545,42701
38547,42495
38547,42499
38548,42086
38548,42908
38549,1692
38549,42701
38550,42614
38550,42697
38551,42093
38551,42498
38552,42549
38552,42804
38553,42134
38553,42748
38554,42376
38554,42813
38555,42116
38555,42697
38556,42499
38556,42748
38557,42134
38557,42495
38558,42093
38558,42376
38559,42498
38559,42701
38560,1692
38560,42813
38561,42549
38561,42804
38562,42086
38562,42908
38564,42093
38564,42498
38565,1692
38565,42813
38587,42499
38587,42697
38566,42549
38566,42804
38567,42116
38567,42650
38568,42086
38568,42701
38569,42376
38569,42908
38570,42134
38570,42748
38571,42134
38571,42495
38572,1692
38572,42650
38573,42093
38573,42498
38574,42086
38574,42748
38576,1692
38576,42701
38577,42086
38577,42804
38578,42499
38578,42813
38579,42549
38579,42650
38580,42134
38580,42495
38581,42697
38581,42748
38582,42376
38582,42908
38583,42116
38583,42915
38584,42134
38584,42916
38585,1692
38585,42804
38586,42499
38586,42701
38609,42093
38609,42116
38610,42498
38610,42614
38611,42549
38611,42650
38612,42495
38612,42697
38637,42086
38637,42748
38638,42086
38638,42701
38639,1692
38639,42093
38640,42376
38640,42650
38640,43188
38641,42549
38641,42614
38642,42134
38642,42916
38643,42499
38643,42697
38644,42498
38644,42748
38645,42116
38645,42495
38646,42499
38646,42701
38647,42086
38647,42093
38648,42376
38648,42748
38649,1692
38649,42804
38650,42134
38650,42916
38651,42495
38651,42498
38664,42697
38664,42813
38652,42116
38652,42915
38653,42086
38653,42093
38654,42134
38654,42748
38655,42499
38655,42804
38656,1692
38656,42813
38657,42498
38657,42701
38658,42614
38658,42697
38659,42116
38659,42549
38660,42376
38660,42495
38661,42376
38661,42614
38662,42093
38662,42697
38663,42116
38663,42549
38677,42499
38677,42804
38678,42134
38678,42748
38679,1692
38679,42916
38886,42086
38886,42495
38680,42498
38680,42701
38681,42499
38681,42697
38682,42086
38682,42804
38683,1692
38683,42134
38684,42093
38684,42376
38685,42498
38685,42701
38686,42549
38686,42916
38687,42495
38687,42614
38688,42116
38688,42748
38689,42549
38689,42916
38690,42495
38690,42499
38691,42116
38691,42697
38692,42093
38692,42614
38693,42134
38693,42498
38694,1692
38694,42701
38695,42376
38695,42804
38696,42086
38696,42748
38697,42116
38697,42549
38698,42376
38698,42804
38699,1692
38699,42495
38700,42086
38700,42908
38701,42499
38701,42614
38702,42093
38702,42748
38703,42134
38703,42697
38704,42498
38704,42701
39917,42376
39917,42498
39918,42116
39918,42549
39919,1692
39919,42086
39920,42134
39920,42499
39943,42376
39943,42498
39944,42134
39944,42499
39991,42134
39991,42499
39992,42376
39992,42498
39999,42134
39999,42376
40159,42499
40159,42697
40160,42495
40160,42549
40161,42093
40161,42376
40162,1692
40162,42748
40163,42134
40163,42916
40164,42498
40164,42614
40165,42086
40165,42701
40166,42116
40166,42804
40167,42498
40167,42614
40168,42086
40168,42701
40169,42499
40169,42697
40170,42495
40170,42549
40171,42134
40171,42916
40172,42116
40172,42804
40173,42093
40173,42376
40174,1692
40174,42748
40175,42376
40176,1692
40177,42116
40178,42549
40179,42498
40180,42499
40181,42134
40182,42086
40183,42499
40184,42086
40185,42376
40186,42134
40187,42549
40188,42116
40189,42498
40258,1692
40190,42116
40191,42498
40192,42376
40193,42086
40263,42134
40195,42549
40197,1692
40196,42499
40194,42376
40198,42086
40199,42116
40200,42549
40201,1692
40202,42134
40203,42499
40204,42498
40205,42376
40206,42134
40207,42499
40208,42086
40209,42697
40210,42116
40211,42498
40212,1692
40213,42116
40214,42086
40215,42134
40216,42549
40217,42614
40218,42498
40219,42499
40220,42697
40221,42498
40222,42614
40223,42134
40224,42116
40225,42549
40226,42499
40227,42376
40228,42086
40229,42376
40230,42549
40231,42498
40232,1692
40233,42499
40234,42116
40235,42086
40236,42134
40237,42376
40238,1692
40239,42134
40240,42549
40241,42499
40242,42116
40243,42086
40244,42498
40248,42116
40249,42697
40250,42086
40251,1692
40252,42134
40253,42376
40254,42549
40255,42498
44795,42116
44796,1692
44797,42499
44798,42697
44799,42086
44800,42376
44801,42549
44802,42134
44810,42376
44815,42498
44812,42499
44811,1692
44813,42614
44814,42549
44816,42116
44817,42086
44822,42134
44823,42116
44824,1692
44825,42614
44826,42499
44827,42376
44828,42697
44829,42498
44830,42376
44831,1692
44832,42498
44833,42086
44834,42549
44835,42134
44836,42499
44837,42614
44838,42086
44839,42134
44840,42116
44841,42549
44842,1692
44843,42376
44844,42499
44845,42498
44846,42134
44847,42650
44848,42376
44849,42086
44849,42498
44850,1692
44851,42116
44852,42499
44853,42086
44854,42116
44855,42086
44856,1692
44857,42495
44857,42650
44858,42376
44859,42134
44860,42549
44861,42499
44862,42499
44863,42549
44864,42376
44865,1692
44866,42116
44866,42376
44867,42134
44868,42498
44869,42086
44918,42376
44919,42499
44920,42116
44921,42134
44931,42116
44932,42376
44935,42116
44936,42376
44946,42376
45027,42499
45028,42134
45029,42498
45030,42116
45031,42549
45032,42086
45033,42376
45034,42697
45035,42116
45036,42499
45037,42086
45038,42697
45039,42376
45040,42134
45041,42498
45042,42549
45043,42499
45044,42549
45045,42116
45046,1692
45047,42134
45048,42498
45049,42376
45050,42697
45051,42086
45052,42499
45053,42376
45055,42549
45054,42498
45056,42697
45057,42134
45058,42116
45059,42134
45060,42614
45061,42376
45062,42116
45063,42549
45064,42498
45065,42086
45066,42499
45067,42499
45068,42086
45069,42498
45070,42614
45071,42376
45072,42134
45073,42549
45074,42116
45075,42376
45076,42549
45077,42499
45078,42614
45079,42697
45080,42498
45081,42116
45082,42086
45083,42134
45084,42376
45085,42498
45086,42116
45087,42697
45088,42086
45089,42614
45090,42549
45091,42499
45092,42614
45093,42086
45094,42498
45095,42116
45096,42549
45097,42697
45098,42134
45099,42499
45100,42376
45101,42614
45102,42549
45103,42134
45104,42116
45105,42697
45106,42498
45107,42116
45108,42650
45109,42134
45110,42086
45111,42697
45112,42376
45113,42499
45114,42498
45115,42116
45116,42086
45117,42498
45118,42650
45119,42376
45120,42499
45121,42549
45122,42134
45123,42086
45124,42499
45125,42614
45126,42498
45127,42498
45128,42116
45129,42134
45130,42614
45131,42549
45132,42086
45133,42499
45134,42376
45135,42498
45136,42697
45137,42116
45138,42614
45139,42549
45140,42376
45141,42086
45142,42499
45143,42498
45144,42697
45145,42116
45146,42376
45147,42086
45148,42549
45149,42134
45150,42499
45151,42498
45152,42086
45153,42498
45154,42549
45155,42086
45156,42498
45159,42116
45157,42499
45158,42549
45160,42614
45161,42376
45162,42134
45163,42498
45164,42376
45165,42086
45166,42614
45167,42116
45168,42134
45169,42499
45170,42549
45171,42499
45172,42134
45173,42549
45175,42498
45176,42116
45174,42614
45177,42086
45178,42376
45179,42499
45180,42549
45181,42116
45182,42086
45183,42376
45184,42498
45185,42614
45186,42134
45187,42376
45188,42134
45189,42116
45190,42498
45192,42549
45191,42499
45193,42697
45194,42086
45195,42134
45196,42498
45197,42499
45198,42376
45199,42697
45200,42116
45201,42549
45202,42086
45203,42499
45204,42134
45205,42116
45206,42697
45207,42498
45208,42376
45209,42549
45210,42086
45211,42376
45212,42499
45213,42498
45215,42748
45216,42134
45214,42086
45217,42116
45218,42549
45419,42499
45420,42498
45421,42376
45422,42116
45423,42376
45424,42116
45425,42116
45426,42376
45427,42376
45787,42498
45788,42134
45789,42116
45790,42376
45791,42697
45792,42549
45793,42499
45794,42134
45907,42376
45908,42549
45909,42116
45910,42498
45911,42697
45912,42499
45913,42134
45914,42748
46060,42376
46061,42748
46062,42499
46063,42697
46064,42116
46065,42549
46066,42498
46067,42134
46084,42499
46085,42134
46086,42116
46087,42549
46088,42748
46089,42376
46090,42498
46091,42915
46094,42116
46095,42915
46096,42499
46097,42376
46098,42134
46099,42697
46100,42498
46101,42614
46104,42116
46326,42376
46327,42498
46328,42915
46329,42499
46330,42748
46331,42134
46332,42614
47051,42376
47052,42697
47053,42614
47054,42748
47055,42116
47056,42499
47057,42498
47058,42549
48790,42116
48791,42697
48792,42499
48793,42614
48794,42134
48795,42915
48796,42813
48797,42376
48836,42499
48837,42134
48838,42376
48839,42498
48840,42614
48841,42813
48842,42697
48843,42915
48845,42697
48846,42499
48847,42134
48848,42915
48849,42116
48850,42813
48851,42498
48852,42376
48912,42498
48913,42748
48914,42134
48915,42549
48916,42499
48917,42376
48918,42697
48919,42116
49011,42498
49012,42116
49013,42376
49014,42697
49015,42549
49016,42499
49017,42134
49018,42915
49516,42376
49517,42915
49518,42499
49519,42498
49574,42915
49575,42498
49576,42376
49577,42499
49578,42697
49579,42134
49580,42549
49581,42116
51443,42499
51444,42376
51445,42498
51446,42549
51447,42697
51448,42915
51449,42116
51450,42134
51487,42499
51488,42614
51489,42376
51490,42116
51491,42498
51492,42134
51493,42549
51494,42697
51530,42498
51531,42915
51532,42614
51533,42499
51554,42498
51555,42915
51556,42499
51557,42376
51558,42549
51559,42697
51560,42116
51561,42614
51562,42376
51563,42498
51564,42697
51565,42549
51566,42116
51567,42915
51568,42134
51569,42614
51905,42499
51906,42697
51907,42915
51908,42134
51909,42376
51910,42498
51911,42614
51912,42549
51931,42915
51932,42697
51933,42376
51934,42134
51935,42499
51936,42116
51937,42498
51938,42549
51958,42376
51959,42614
51960,42499
51961,42116
51962,42134
51963,42697
51964,42498
51965,42549
52623,42498
52624,42614
52625,42915
52626,42116
52627,42376
52628,42134
52641,42813
52643,42499
52945,42499
52946,42614
52947,42498
52948,42116
52949,42915
52950,42376
52951,42813
52952,42134
53695,42116
53696,42697
53697,42499
53698,42748
53699,42134
53700,42915
53701,42549
53702,42376
53725,42376
53726,42499
53727,42498
53728,42116
53742,42116
53743,42499
53766,42499
53767,42116
53775,42116
54376,42116
54377,42549
54378,42376
54379,42499
54380,42498
54381,42915
54382,42614
54383,42697
54384,42499
54385,42376
54386,42116
54387,42498
54388,42915
54389,42614
54390,42697
54391,42549
54392,42498
54393,42614
54394,42376
54395,42499
54396,42549
54397,42697
54398,42915
54399,42116
54400,42116
54401,42134
54402,42498
54403,42614
54407,42549
54404,42697
54405,42376
54406,42915
54408,42499
54409,42498
54410,42915
54411,42614
54412,42376
54413,42549
54414,42134
54415,42813
54416,42116
54417,42376
54418,42498
54419,42915
54420,42499
54421,42697
54422,42813
54423,42134
54424,42116
54425,42499
54426,42498
54427,42549
54428,42697
54429,42915
54430,42376
54431,42614
54439,42376
54432,42116
54433,42549
54434,42134
54435,42614
54436,42915
54437,42498
54438,42499
54440,42376
54441,42549
54442,42116
54443,42697
54444,42134
54445,42498
54446,42614
54447,42499
54448,42549
54449,42376
54450,42915
54451,42499
54452,42498
54453,42697
54454,42116
54455,42614
54456,42915
54457,42134
54458,42376
54459,42813
54460,42614
54461,42499
54462,42697
54463,42116
54464,42498
54465,42697
54466,42116
54467,42813
54468,42134
54469,42499
54470,42614
54471,42376
54472,42498
54473,42813
54474,42376
54475,42499
54476,42697
54477,42376
54478,42499
54479,42813
54480,42915
54481,42116
54482,42697
54483,42549
54484,42915
54485,42499
54486,42376
54487,42134
54488,42614
54489,42498
54490,42116
54491,42813
54492,42697
54493,42499
54494,42614
54495,42748
54496,42498
54497,42498
54498,42697
54499,42134
54500,42915
54501,42614
54502,42376
54503,42116
54504,42499
54505,42116
54506,42498
54507,42915
54508,42813
54509,42697
54510,42748
54511,42134
54512,42915
54513,42697
54514,42498
54515,42813
54516,42499
54517,42697
54518,42748
54519,42498
54520,42499
54521,42376
54522,42915
54523,42614
54524,42134
54525,42915
54526,42116
54527,42498
54528,42376
54529,42499
54530,42614
54531,42697
54532,42499
54533,42748
54534,42116
54535,42498
54536,42614
54537,42376
54538,42697
54539,42915
54540,42116
54541,42134
54542,42498
54543,42376
54544,42499
54545,42915
54546,42748
54547,42697
54548,42376
54549,42116
54550,42498
54551,42134
54552,42614
54553,42915
54554,42499
54555,42697
54556,42498
54557,42915
54558,42116
54559,42134
54560,42614
54561,42697
54562,42499
54563,42376
54564,42134
54565,42697
54566,42376
54567,42614
54568,42915
54569,42498
54570,42813
54571,42116
54572,42116
54573,42916
54574,42498
54575,42376
54576,42915
54577,42134
54578,42851
54579,42499
58411,42499
58412,42498
58413,42376
58414,42116
58454,42116
58455,42498
58456,42498
58457,42376
58463,42498
62004,42116
62005,42498
62006,42915
62007,42697
62008,42376
62009,42499
62010,42748
62011,42614
62012,42376
62013,42748
62014,42116
62015,42697
62016,42498
62017,42614
62018,42915
62019,42499
62020,42376
62021,42813
62022,42116
62023,42915
62024,42916
62025,42614
62026,42697
62027,42499
62028,42498
62029,42376
62030,42499
62031,42116
62032,42916
62033,42697
62034,42915
62035,42813
62036,42116
62037,42499
62038,42916
62039,42813
62040,42915
62041,42376
62042,42614
62043,42498
62044,42376
62045,43005
62046,42498
62047,42614
62048,42697
62049,42116
62050,42499
62051,42851
62052,42116
62053,42376
62054,42915
62055,43005
62056,42813
62057,42614
62058,42697
62059,42498
62060,43005
62061,42498
62062,42915
62063,42376
62064,42499
62065,42851
62066,42813
62067,42697
62068,42498
62069,42499
62070,42116
62071,42851
62072,42916
62073,42697
62074,42614
62075,42915
62076,42116
62077,42813
62078,42376
62079,42748
62080,42916
62081,42499
62082,42851
62083,43005
62084,42116
62085,42915
62086,42376
62087,42498
62088,42697
62089,42499
62090,43005
62091,42614
62092,42498
62093,42916
62094,42116
62095,42915
62096,42376
62097,42614
62098,42697
62099,42813
62100,42116
62101,42499
62102,42915
62103,42498
62104,42376
62105,42614
62106,42549
62107,42748
62108,42499
62109,42498
62110,42376
62111,42697
62112,42915
62113,42549
62114,42498
62115,42116
62116,42376
62117,42614
62118,42697
62119,42499
62120,42813
62121,42498
62122,42499
62123,42614
62124,42915
62125,42376
62126,42915
62127,42697
62128,42499
62129,42498
62130,42813
62131,42748
62132,42813
62133,42748
62134,42499
62135,42614
62136,42697
62137,42915
62138,42116
62139,42376
62140,42376
62141,42498
62142,42915
62143,42813
62144,42499
62145,42915
62146,43005
62147,42614
62148,42499
62149,42498
62150,42813
62151,42376
62152,42697
62153,42813
62154,42499
62155,42498
62156,42116
62157,42376
62158,42915
62159,43005
62160,42614
62161,42915
62162,42376
62163,42697
62164,42499
62165,42813
62166,42498
62167,42116
62168,42915
62169,42498
62170,42697
62171,42499
62172,42116
62173,42376
62174,43005
62175,42916
62176,42116
62177,42614
62178,42499
62179,42498
62180,42915
62181,42916
62182,43005
62183,42376
62184,42697
62185,43005
62186,42915
62187,42499
62188,42376
62189,42614
62190,42498
62191,42116
62192,42499
62193,42116
62194,42697
62195,43005
62196,42498
62197,42614
62198,42376
62199,42915
62200,42915
62201,42697
62202,42499
62203,43005
62204,42376
62205,42614
62206,42498
62207,42116
103108,42116
103107,42376
103110,42915
103109,42499
103120,42116
103121,42499
103129,42499
103136,42116
103131,42116
103171,42499
103172,42116
109354,42376
109355,42813
109356,42498
109357,42915
109358,42697
109359,43005
113574,42376
113575,42498
113576,42915
113577,42116
113578,42813
113579,43005
113580,42499
113581,42697
113594,42498
113595,42116
113596,42915
113597,42376
113598,42697
113599,42813
113600,43005
113601,42499
113626,42116
113627,42499
113646,42376
113647,42697
113648,42498
113649,42614
113650,42915
113651,43005
8824,42348
8825,8620
8826,42226
8823,42232
8827,8706
8829,42232
8830,42348
8828,42239
8831,42232
8832,42244
8834,42348
8833,8620
8836,8706
8838,42348
8835,8620
8837,42232
8840,42348
8842,8706
8839,42232
8841,8620
8843,8620
8844,42223
8845,42348
8846,42232
8848,42239
8847,42244
8850,42239
8849,42348
8851,42244
8854,8620
8852,42232
8853,3584
8855,8620
8856,42348
8858,8706
8857,42232
8859,8706
8862,42348
8860,42232
8861,8620
8864,8620
8863,8789
8866,42348
8865,42232
8867,42239
8869,8620
8868,42348
8870,42232
8872,8706
8873,42223
8871,42348
8874,42232
8875,42239
8877,42348
8876,42232
8878,42223
8881,8620
8879,42239
8880,8706
8882,42348
8884,3584
8883,42245
8886,42348
8885,8620
8888,42245
8889,3584
8887,42348
8890,42239
8894,42239
8891,3584
8892,42348
8893,8620
8896,8620
8897,42348
8898,42226
8895,42246
8900,8620
8899,3584
8901,42226
8902,42348
8906,42348
8903,42231
8905,8620
8904,42245
8909,42348
8907,42226
8908,8620
8910,3584
8912,42245
8913,42239
8911,42348
8914,8620
8917,8620
8915,42247
8916,3584
8918,42246
8919,42348
8920,42245
8921,42239
8922,8620
8925,42245
8923,42348
8924,8620
8926,42239
8927,42245
8928,42239
8929,8620
8930,42348
8932,42245
8933,8620
8931,42348
8934,42247
8937,8620
8935,42247
8936,42245
8938,42348
8940,8620
8939,42348
8942,42245
8941,42247
8944,8620
8945,42348
8943,42247
8946,42244
8949,42247
8947,42348
8948,42244
8950,8620
8951,8620
8953,42348
8952,42244
8956,42348
8954,8620
8957,42247
8955,42245
8961,8620
8958,42231
8960,42348
8959,42244
8963,8620
8964,42348
8962,42247
8965,42245
8967,42248
8966,8620
8969,42348
8968,42245
8970,42247
8971,8620
8972,42244
8973,42245
8975,42239
8976,42244
8974,8620
8977,42348
8981,42239
8978,42245
8980,8620
8979,42348
8984,8620
8982,42348
8983,42247
8985,42239
8988,8620
8989,42348
8986,42247
8987,42249
8990,42348
8992,42239
8993,42247
8991,42348
8994,8620
8996,42239
8997,42348
8995,8620
8998,42247
9001,42348
9002,8620
8999,42247
9000,42239
9005,42348
9003,42239
9004,42247
9006,8620
9007,42247
9010,42239
9008,42348
9009,8620
9013,42348
9014,42239
9011,8620
9012,42249
9018,8620
9015,42249
9017,42239
9016,42348
9022,42239
9019,42249
9020,42348
9021,8620
9026,8620
9023,42249
9024,42348
9025,42239
9027,42239
9028,42249
9030,8620
9029,42348
9031,42239
9034,42249
9033,42348
9032,8620
9036,8620
9035,42247
9038,42239
9037,42249
9040,42239
9041,8620
9042,42247
9039,42248
9045,42348
9043,42239
9044,8620
9046,42247
9048,42348
9047,42247
9050,8620
9049,42239
9052,42239
9051,42247
9053,8620
9054,42348
9057,42348
9055,42247
9056,42239
9058,8620
9061,42348
9059,42239
9060,42247
9062,8620
9063,42348
9064,42247
9067,8620
9065,42239
9066,42348
9070,42239
9071,42348
9068,8620
9069,42247
9072,8620
9073,42348
9074,42249
9075,42244
9077,42348
9076,42247
9078,8620
9079,42244
9081,8620
9080,42239
9082,42244
9083,42348
9086,42348
9084,42239
9085,42247
9087,8620
9089,42348
9090,42239
9088,42247
9091,42244
9095,8620
9092,42249
9094,42239
9093,42247
9097,8620
9098,42249
9096,42247
9099,42239
9100,8620
9103,42348
9101,42239
9102,42247
9104,8620
9106,42348
9108,42249
9107,8620
9105,42244
9111,42249
9109,42247
9110,8620
9112,42348
9115,8620
9113,42249
9114,42348
9116,42247
9118,42247
9120,8620
9117,42249
9119,42348
9122,42348
9124,42249
9121,8620
9123,42247
9127,42348
9125,8620
9128,42247
9126,42249
9129,8620
9130,42247
9132,42249
9131,42348
9133,42249
9134,8620
9136,42348
9135,42247
9140,42247
9137,42348
9138,42249
9139,8620
9143,42248
9141,42249
9144,42247
9142,8620
9145,42348
9146,42249
9147,8620
9148,42249
9150,8620
9151,42247
9152,42249
9149,42348
9153,42249
9154,8620
9156,42348
9155,42247
9159,42250
9157,42239
9158,42348
9160,8620
9161,42348
9164,42239
9162,8620
9163,42250
9167,42244
9168,42250
9165,8620
9166,42239
9170,8620
9172,42250
9171,42348
9169,42239
9174,42239
9173,42348
9175,42250
9176,8620
9177,42250
9180,42239
9178,42348
9179,42251
9183,42250
9184,42247
9181,8620
