,player_id,player_name1,player_name2,birthday,birthplace
0,11377,Peter BRADY,Peter Brady,,
0,12739,Phil SINCLAIR,Phil Sinclair,,
0,1236,Steve FOLKES,Steve Folkes,"Saturday, 31st January, 1959","Sydney, New South Wales, Australia"
0,1142,Chris MORTIMER,Chris Mortimer,"Tuesday, 19th August, 1958","Wagga Wagga, New South Wales, Australia"
0,3917,Kevin POBJIE,Kevin Pobjie,"Saturday, 7th May, 1960",
0,3828,Gary KNIGHT,Gary Knight,,
0,13213,Mark O'DARE,Mark O'Dare,,
0,11829,Stuart COLLIS,Stuart Collis,,
0,4069,Bill GRECH,Bill Grech,"Tuesday, 5th March, 1957",
0,11706,Joe BUTTITA,Joe Buttita,,
0,11379,Gary BOYD,Gary Boyd,,
0,3963,Craig ELLIS,Craig 'Araldite' Ellis,"Sunday, 26th October, 1958","Sydney, New South Wales, Australia"
0,13296,Ed PLANTEN,Ed Planten,"Thursday, 26th March, 1953",
0,1125,Peter STERLING,Peter Sterling,"Thursday, 16th June, 1960","Toowoomba, Queensland, Australia"
0,12184,Marty FAGAN,Marty Fagan,"Thursday, 19th May, 1955",
0,3857,Henry FOSTER,Henry 'Fuzzy' Foster,"Wednesday, 13th November, 1957","Nowra, New South Wales, Australia"
0,11589,Michael BLEAKLEY,Michael Bleakley,,
0,12023,Dean DALTON,Dean Dalton,,
0,13196,Luke OBORN,Luke Oborn,,
0,3938,Ron BRODRICK,Ron Brodrick,,
0,12177,David EMERY,David Emery,,
0,13039,Peter MUDD,Peter Mudd,,
0,13399,Kevin ROCHE,Kevin Roche,"Friday, 11th July, 1958",
0,11381,Greg HEDDLES,Greg Heddles,,
