,player_id,player_name1,player_name2,birthday,birthplace
0,9160,Arnold TRAYNOR,Arnold Traynor,"Sunday, 14th June, 1896","Bathurst, New South Wales, Australia"
0,11705,S BUTTELL,S Buttell,,
0,21486,Robert CAMPBELL,Robert Campbell,"Thursday, 17th October, 1901","Lismore, New South Wales, Australia"
0,9174,Joe DREW,Joe Drew,"Friday, 4th May, 1900","Parramatta, New South Wales, Australia"
0,13778,Tom JONES,Tom Jones,,
0,9184,Ray LEWIS,Ray Lewis,"Saturday, 11th March, 1905",
0,9167,Edward LITTLE,Edward Little,"Tuesday, 14th January, 1902",
0,12412,Syd GREENLESS,Syd Greenless,,
0,9165,Des MULLARKEY,Des Mullarkey,,
0,11549,Roy BEIBER,Roy Beiber,"Friday, 30th August, 1901","Redfern, New South Wales, Australia"
0,9185,Neil MATTERSON,Neil Matterson,"Friday, 27th January, 1899","Granville, New South Wales, Australia"
0,21499,Reg DARKE,Reg Darke,"Saturday, 25th November, 1899",
0,12731,Jim SIBRAA,Jim Sibraa,"Thursday, 20th August, 1896","Bourke, New South Wales, Australia"
0,9186,E.H. STEPHENSON,E.H. Stephenson,,
0,9249,Frank BROGAN,Frank Brogan,"Monday, 14th December, 1903",
0,9187,Martin McKEOWN,Martin McKeown,"Tuesday, 31st May, 1898","Buderim, Queensland, Australia"
0,14246,Johnny TANDY,Johnny Tandy,"Sunday, 6th February, 1898",
0,9178,R JACKSON,R Jackson,,
0,9169,Bill SADLIER,Bill 'Chid' Sadlier,,
0,9213,Harry FLOWER,Harry Flower,"Tuesday, 30th October, 1900","Newtown, New South Wales, Australia"
0,9189,Arthur GORE,Arthur Gore,,
0,9190,Bob TERRY,Bob Terry,"Thursday, 29th May, 1902","Maitland, New South Wales, Australia"
0,11509,Tom BARRY,Tom Barry,"Wednesday, 29th July, 1903","Sydney, New South Wales, Australia"
0,13056,Hugh MURPHY,Hugh Murphy,"Saturday, 7th June, 1902","Brisbane, Queensland, Australia"
0,9172,Cyril BELLAMY,Cyril Bellamy,"Saturday, 6th December, 1902","Parramatta, New South Wales, Australia"
0,12990,Arthur MENDEL,Arthur Mendel,"Friday, 5th April, 1901","Ashfield, New South Wales, Australia"
0,9245,Maurice UNWIN,Maurice Unwin,"Wednesday, 15th May, 1901","Inverell, New South Wales, Australia"
0,12263,William FENNELL,William Fennell,"Thursday, 25th August, 1904","Brewarrina, New South Wales, Australia"
0,9175,Les HALBERSTATER,Les Halberstater,"Friday, 9th August, 1901","Mount Morgan, Queensland, Australia"
0,9176,Lawrence HENRY,Lawrence Henry,1898,"Wellington, Wellington, New Zealand"
0,12619,Paul HYNDES,Paul Hyndes,1899,"St Leonards, New South Wales, Australia"
0,9180,George BODDINGTON,George Boddington,"Saturday, 29th October, 1898",
0,9381,Charles MASSEY,Charles Massey,"Tuesday, 14th August, 1900","Hamilton, New South Wales, Australia"
0,21506,Peter DELAMOTTE,Peter Delamotte,"Tuesday, 7th June, 1904",
0,12897,Frank LIONS,Frank Lions,"Saturday, 30th November, 1901","Perth, Western Australia, Australia"
0,9194,Fred ELLIOTT,Fred Elliott,"Wednesday, 11th April, 1900","Penrith, New South Wales, Australia"
0,9183,Dud MILLARD,Dud Millard,"Thursday, 18th April, 1901","Taree, New South Wales, Australia"
0,9285,Les BULL,Les Bull,"Thursday, 6th July, 1899","St Peters, New South Wales, Australia"
0,13160,S NEALE,S Neale,,
0,9181,Tom BARRY,Tom Barry,"Monday, 20th March, 1899","Sydney, New South Wales, Australia"
0,52917,Charlie YORK,Charlie York,"Wednesday, 14th May, 1902","Balmain, New South Wales, Australia"
0,9195,William COONAN,William Coonan,,
0,9216,Charlie RICKETTS,Charlie Ricketts,"Thursday, 14th March, 1901","Glebe, New South Wales, Australia"
0,9196,Andy SEE,Andy See,"Monday, 14th April, 1902","Annandale, New South Wales, Australia"
0,5444,Bill RICHARDS,Bill Richards,"Tuesday, 4th August, 1896","Bundaberg, Queensland, Australia"
0,11437,A ANDERSON,A Anderson,,
0,11444,Jim ANDERSON,Jim Anderson,,
0,9300,Des PONCHARD,Des Ponchard,1902,"Cooma, New South Wales, Australia"
0,12361,G GIBBS,G Gibbs,,
0,11888,Edgar COX,Edgar Cox,1897,"St Leonards, New South Wales, Australia"
0,9191,Robert BOOTH,Robert Booth,"Sunday, 14th April, 1901",
0,12854,Alby LANE,Alby Lane,"Monday, 21st March, 1904","Balmain, New South Wales, Australia"
0,5760,Arthur JUSTICE,Arthur Justice,"Monday, 8th December, 1902","Hurstville, New South Wales, Australia"
0,9201,Crawford MUNRO,Crawford Munro,"Wednesday, 23rd March, 1904","Toowoomba, Queensland, Australia"
0,14228,William LIVIO,William Livio,1897,"Sydney, New South Wales, Australia"
