,player_id,player_name1,player_name2,birthday,birthplace
0,26267,Luke GARNER,Luke Garner,"Wednesday, 6th September, 1995","Dubbo, New South Wales, Australia"
0,26269,Paul MOMIROVSKI,Paul Momirovski,"Friday, 19th July, 1996","Sydney, New South Wales, Australia"
0,26270,Sean O'SULLIVAN,Sean O'Sullivan,"Friday, 21st August, 1998","Sydney, New South Wales, Australia"
0,26268,Jai WHITBREAD,Jai Whitbread,"Friday, 16th January, 1998","Tugun, Queensland, Australia"
0,26271,Poasa FA'AMAUSILI,Poasa Fa'amausili,"Wednesday, 14th February, 1996","Auckland, Auckland, New Zealand"
0,26273,Jack MURCHIE,Jack Murchie,"Thursday, 26th June, 1997","Batemans Bay, New South Wales, Australia"
0,26275,Jordan PEREIRA,Jordan Pereira,"Tuesday, 6th April, 1993","Lower Hutt, Wellington, New Zealand"
0,26274,Jake CLIFFORD,Jake Clifford,"Friday, 2nd January, 1998","Cairns, Queensland, Australia"
0,26374,Jaeman SALMON,Jaeman Salmon,"Monday, 4th January, 1999","Caringbah, New South Wales, Australia"
0,26512,Gehamat SHIBASAKI,Gehamat Shibasaki,"Wednesday, 2nd September, 1998","Townsville, Queensland, Australia"
0,26513,Pasami SAULO,Pasami Saulo,"Saturday, 1st August, 1998","Belmont, New South Wales, Australia"
0,26515,Mawene HIROTI,Mawene Hiroti,"Saturday, 6th March, 1999","Taranaki, Taranaki, New Zealand"
0,26516,Oregon KAUFUSI,Oregon Kaufusi,"Friday, 20th August, 1999","Auckland, Auckland, New Zealand"
0,26517,Ray STONE,Ray Stone,"Friday, 6th June, 1997","Moss Vale, New South Wales, Australia"
0,26518,Emre GULER,Emre Guler,"Monday, 19th January, 1998","Sydney, New South Wales, Australia"
0,26529,Kyle FLANAGAN,Kyle Flanagan,"Tuesday, 15th September, 1998","Sydney, New South Wales, Australia"
0,26828,Scott DRINKWATER,Scott Drinkwater,"Thursday, 15th May, 1997","Penrith, New South Wales, Australia"
0,26829,Tom STARLING,Tom Starling,"Thursday, 4th June, 1998","Windsor, New South Wales, Australia"
