,player_id,player_name1,player_name2,birthday,birthplace
0,9713,Gus REEVES,Gus Reeves,"Sunday, 29th October, 1911","Glebe, New South Wales, Australia"
0,9712,Harold WRIGHT,Harold 'Mick' Wright,"Monday, 20th November, 1911","Petersham, New South Wales, Australia"
0,11613,Eddie BOWEN,Eddie Bowen,,
0,11963,Bill WHEELER,Bill 'Bub' Wheeler,"Thursday, 31st December, 1914","Dubbo, New South Wales, Australia"
0,9735,Frank NETHERY,Frank Nethery,"Saturday, 30th May, 1914","Redfern, New South Wales, Australia"
0,9714,Tommy NEVIN,Tommy Nevin,"Sunday, 3rd September, 1916","Annandale, New South Wales, Australia"
0,9746,Walter CAMERON,Walter Cameron,,
0,12858,Ern LATTA,Ern Latta,"Saturday, 13th July, 1912","Balmain, New South Wales, Australia"
0,9723,Jack McDONOUGH,Jack McDonough,"Wednesday, 14th July, 1915","St Leonards, New South Wales, Australia"
0,9720,Jack O'SULLIVAN,Jack O'Sullivan,,
0,13298,Les POLYCHRONE,Les Polychrone,"Sunday, 3rd May, 1914","Paddington, New South Wales, Australia"
0,9719,Harry RATCLIFFE,Harry Ratcliffe,"Tuesday, 2nd January, 1917","Woollahra, New South Wales, Australia"
0,13238,Aub OXFORD,Aub Oxford,"Saturday, 31st October, 1914","Rockdale, New South Wales, Australia"
0,9716,Keith MURRAY,Keith Murray,"Wednesday, 17th February, 1915","Ashfield, New South Wales, Australia"
0,12572,Harry HODGSON,Harry 'Snowy' Hodgson,,
0,5830,Frank GRIFFITHS,Frank Griffiths,"Thursday, 7th September, 1911","Geelong, Victoria, Australia"
0,12485,Harry HANNAN,Harry Hannan,"Monday, 23rd September, 1907","Guildford, New South Wales, Australia"
0,12847,Billy KNOWLES,Billy Knowles,"Friday, 10th April, 1908","Burwood, New South Wales, Australia"
0,11641,Fred BRIGHTON,Fred Brighton,1913,"Mildura, Victoria, Australia"
0,12156,Jack EASON,Jack Eason,"Friday, 16th August, 1912","Gilgandra, New South Wales, Australia"
0,9748,Merv WHALE,Merv Whale,"Wednesday, 1st March, 1916","Gulgong, New South Wales, Australia"
0,9717,Bill PURCELL,Bill Purcell,"Sunday, 6th September, 1914","Neutral Bay, New South Wales, Australia"
0,12779,Harry SOUTHCOMBE,Harry 'Snazza' Southcombe,"Thursday, 13th May, 1909","Maitland, New South Wales, Australia"
0,9722,Bill SUMMERELL,Bill 'Monk' Summerell,"Saturday, 22nd November, 1913","Fairfield, New South Wales, Australia"
0,9765,Ray WALDON,Ray 'Chook' Waldon,"Sunday, 16th January, 1916","Homebush, New South Wales, Australia"
0,13257,Jack PATTERSON,Jack Patterson,,
0,13222,Frank O'HARA,Frank O'Hara,"Saturday, 20th May, 1911","Sydney, New South Wales, Australia"
0,9766,Keith WILLIS,Keith Willis,"Monday, 15th March, 1915","Suva, Central Division, Fiji"
0,13496,Eric STANWELL,Eric Stanwell,"Saturday, 21st May, 1910","Chatswood, New South Wales, Australia"
0,9878,Harry HALL,Harry Hall,"Thursday, 15th July, 1915","Penrith, New South Wales, Australia"
