,player_id,player_name1,player_name2,birthday,birthplace
0,19768,Chris ADAMS,Chris Adams,"Tuesday, 12th August, 1986","Nambour, Queensland, Australia"
0,19771,Pat POLITONI,Pat Politoni,"Sunday, 17th March, 1991","Leichhardt, New South Wales, Australia"
0,19772,Justin HUNT,Justin Hunt,"Tuesday, 20th September, 1988","Tweed Heads, New South Wales, Australia"
0,19420,Jack STOCKWELL,Jack Stockwell,"Monday, 2nd March, 1992","Campbelltown, New South Wales, Australia"
0,19781,Edrick LEE,Edrick Lee,"Friday, 18th September, 1992","Brisbane, Queensland, Australia"
0,5538,Dimitri PELO,Dimitri Pelo,"Wednesday, 17th April, 1985","Nouméa, New Caledonia, France"
0,19782,Curtis SIRONEN,Curtis Sironen,"Saturday, 31st July, 1993","Sydney, New South Wales, Australia"
0,19787,George BURGESS,George Burgess,"Tuesday, 21st April, 1992","Dewsbury, West Yorkshire, England"
0,19786,Dale FINUCANE,Dale Finucane,"Saturday, 7th September, 1991","Bega, New South Wales, Australia"
0,19799,Jamie DOWLING,Jamie Dowling,"Monday, 29th October, 1990","Kogarah, New South Wales, Australia"
0,19800,Adam HENRY,Adam Henry,"Monday, 2nd September, 1991",
0,19801,Lachlan MARANTA,Lachlan Maranta,"Friday, 17th April, 1992","Brisbane, Queensland, Australia"
0,19802,Jarrod WALLACE,Jarrod Wallace,"Tuesday, 23rd July, 1991","Gold Coast, Queensland, Australia"
0,19803,Brendon GIBB,Brendon Gibb,"Sunday, 9th October, 1988",
0,19886,Brett LANE,Brett Lane,"Saturday, 30th July, 1988","Canterbury, New South Wales, Australia"
0,19887,Omar SLAIMANKHEL,Omar Slaimankhel,"Wednesday, 4th March, 1992","Kalu Khurd, Pakistan"
0,19956,Josh JACKSON,Josh Jackson,"Tuesday, 8th January, 1991","Dubbo, New South Wales, Australia"
0,19962,Aaron WHITCHURCH,Aaron Whitchurch,"Sunday, 3rd May, 1992","Fremantle, Western Australia, Australia"
0,19963,Mark NICHOLLS,Mark Nicholls,"Friday, 5th January, 1990","Wagga Wagga, New South Wales, Australia"
0,19967,Kyle O'DONNELL,Kyle O'Donnell,"Tuesday, 9th October, 1990","Nowra, New South Wales, Australia"
0,19968,Jake MULLANEY,Jake Mullaney,"Monday, 28th May, 1990","Camden, New South Wales, Australia"
0,20898,Nathan SMITH,Nathan Smith,"Sunday, 17th July, 1988",
0,19973,Sam LOUSI,Sam Lousi,"Saturday, 20th July, 1991","Auckland, Auckland, New Zealand"
0,19974,Roger TUIVASA-SHECK,Roger Tuivasa-Sheck,"Saturday, 5th June, 1993","Apia, Apia, Samoa"
0,19975,Sebastine IKAHIHIFO,Sebastine Ikahihifo,"Sunday, 27th January, 1991","Auckland, Auckland, New Zealand"
0,19976,Marika KOROIBETE,Marika Koroibete,"Sunday, 26th July, 1992","Naraiyawa, Fiji"
0,16867,Travis ROBINSON,Travis Robinson,"Saturday, 13th June, 1987","Sydney, New South Wales, Australia"
0,19977,Carlos TUIMAVAVE,Carlos Tuimavave,"Friday, 10th January, 1992","Auckland, Auckland, New Zealand"
0,19979,Mahe FONUA,Mahe Fonua,"Thursday, 24th December, 1992","Melbourne, Victoria, Australia"
0,19980,James GAVET,James Gavet,"Thursday, 19th October, 1989","Sydney, New South Wales, Australia"
0,20005,Daniel TUPOU,Daniel Tupou,"Monday, 17th June, 1991","Sydney, New South Wales, Australia"
0,20007,Tom EISENHUTH,Tom Eisenhuth,"Friday, 17th July, 1992","Katoomba, New South Wales, Australia"
0,20008,Adam DOCKER,Adam Docker,"Monday, 21st January, 1991","Shellharbour, New South Wales, Australia"
0,20010,Blake LEARY,Blake Leary,"Tuesday, 4th December, 1990","Mona Vale, New South Wales, Australia"
