,player_id,player_name1,player_name2,birthday,birthplace
0,20794,Dallin WATENE-ZELEZNIAK,Dallin Watene-Zelezniak,"Thursday, 17th August, 1995","Hamilton, Waikato, New Zealand"
0,20170,Cameron McINNES,Cameron McInnes,"Tuesday, 1st February, 1994","Sydney, New South Wales, Australia"
0,20254,Kirisome AUVA'A,Kirisome Auva'a,"Sunday, 23rd February, 1992","Moto'otua, Apia, Samoa"
0,20799,Kurtis ROWE,Kurtis Rowe,"Friday, 12th November, 1993","Taranaki, Taranaki, New Zealand"
0,20657,Siliva HAVILI,Siliva Havili,"Thursday, 18th February, 1993","Auckland, Auckland, New Zealand"
0,20226,Curtis RONA,Curtis Rona,"Tuesday, 26th May, 1992","Waitara, Taranaki, New Zealand"
0,20801,Jake MAMO,Jake Mamo,"Monday, 6th June, 1994","Gosford, New South Wales, Australia"
0,20802,Alex JOHNSTON,Alex Johnston,"Saturday, 14th January, 1995","Sydney, New South Wales, Australia"
0,20803,Moses MBYE,Moses Mbye,"Friday, 13th August, 1993","Brisbane, Queensland, Australia"
0,20804,Jack LITTLEJOHN,Jack Littlejohn,"Friday, 8th November, 1991","Wagga Wagga, New South Wales, Australia"
0,20277,Cody NELSON,Cody Nelson,"Sunday, 13th November, 1988","Mullumbimby, New South Wales, Australia"
0,20260,Kurt MANN,Kurt Mann,"Monday, 1st March, 1993","Winton, Queensland, Australia"
0,20243,Paterika VAIVAI,Paterika Vaivai,"Friday, 14th February, 1992","Salamumu, Samoa"
0,20817,Joseph TAPINE,Joseph Tapine,"Wednesday, 4th May, 1994","Wellington, Wellington, New Zealand"
0,20645,Nene MACDONALD,Nene Macdonald,"Wednesday, 11th May, 1994","Port Moresby, Central, Papua New Guinea"
0,3505,Rémi CASTY,Rémi Casty,"Tuesday, 5th February, 1985","Narbonne, Languedoc-Roussillon, France"
0,20827,Francis MOLO,Francis Molo,"Saturday, 3rd September, 1994","Auckland, Auckland, New Zealand"
0,20282,Mitch CORNISH,Mitch Cornish,"Thursday, 28th January, 1993","Goulburn, New South Wales, Australia"
0,20640,Junior ROQICA,Junior Roqica,"Wednesday, 13th February, 1991","Camperdown, New South Wales, Australia"
0,20829,Bryce CARTWRIGHT,Bryce Cartwright,"Tuesday, 15th November, 1994","Penrith, New South Wales, Australia"
0,20831,Cameron MUNSTER,Cameron Munster,"Tuesday, 13th September, 1994","Rockhampton, Queensland, Australia"
0,20830,John ASIATA,John Asiata,"Monday, 19th April, 1993","Penrith, New South Wales, Australia"
0,20828,Shane PUMIPI,Shane Pumipi,"Friday, 13th April, 1990","Dargaville, Northland, New Zealand"
0,8041,Lee MOSSOP,Lee Mossop,"Tuesday, 17th January, 1989",England
0,20834,Jacob GAGAN,Jacob Gagan,"Thursday, 25th March, 1993","Westmead, New South Wales, Australia"
0,20835,Fa'amanu BROWN,Fa'amanu 'Nu' Brown,"Saturday, 24th December, 1994","Christchurch, Canterbury, New Zealand"
0,20836,Willis MEEHAN,Willis Meehan,"Monday, 11th September, 1995","Auckland, Auckland, New Zealand"
0,20837,Caleb BINGE,Caleb Binge,"Friday, 29th October, 1993","Lismore, New South Wales, Australia"
0,20838,Brenko LEE,Brenko Lee,"Tuesday, 10th October, 1995","Brisbane, Queensland, Australia"
0,20839,Lloyd PERRETT,Lloyd Perrett,"Saturday, 17th December, 1994","Hamilton, Waikato, New Zealand"
0,20718,Samuel HOARE,Samuel Hoare,"Monday, 12th August, 1991","Rockhampton, Queensland, Australia"
0,20848,Ben SPINA,Ben Spina,"Tuesday, 26th April, 1988","Sydney, New South Wales, Australia"
0,20849,Zac SANTO,Zac Santo,"Thursday, 8th April, 1993","Townsville, Queensland, Australia"
0,20850,Brendan ELLIOT,Brendan Elliot,"Saturday, 1st January, 1994","Brisbane, Queensland, Australia"
0,20851,Mitchell MOSES,Mitchell Moses,"Saturday, 17th September, 1994","Ryde, New South Wales, Australia"
0,20852,Matt LODGE,Matt Lodge,"Wednesday, 31st May, 1995","Sydney, New South Wales, Australia"
0,20853,Tom KINGSTON,Tom Kingston,"Tuesday, 3rd May, 1988","Sydney, New South Wales, Australia"
0,20863,Tyson ANDREWS,Tyson Andrews,"Tuesday, 6th February, 1990","Maitland, New South Wales, Australia"
0,20864,Tepai MOEROA,Tepai Moeroa,"Monday, 2nd October, 1995","Avarua, Cook Islands"
0,20865,Agnatius PAASI,Agnatius Paasi,"Saturday, 30th November, 1991",Tonga
0,20866,Sione MATA'UTIA,Sione Mata'utia,"Tuesday, 25th June, 1996","Liverpool, New South Wales, Australia"
0,20238,Chanel MATA'UTIA,Chanel Mata'utia,"Monday, 17th August, 1992","Liverpool, New South Wales, Australia"
0,20867,Tui LOLOHEA,Tui Lolohea,"Monday, 23rd January, 1995","Auckland, Auckland, New Zealand"
0,20242,Will SMITH,Will Smith,"Friday, 3rd July, 1992","Newcastle, New South Wales, Australia"
0,20869,Valentine HOLMES,Valentine Holmes,"Monday, 24th July, 1995","Townsville, Queensland, Australia"
0,20618,Bureta FARAIMO,Bureta Faraimo,"Monday, 16th July, 1990","Wellington, Wellington, New Zealand"
0,20879,Jy HITCHCOX,Jy Hitchcox,"Friday, 18th August, 1989","Byron Bay, New South Wales, Australia"
0,20894,Jeremy HAWKINS,Jeremy Hawkins,"Saturday, 15th May, 1993","Wellington, Wellington, New Zealand"
0,20892,Sione MASIMA,Sione Masima,"Wednesday, 24th February, 1993","Camperdown, New South Wales, Australia"
0,20893,Scott SORENSEN,Scott Sorensen,"Tuesday, 16th March, 1993","Sydney, New South Wales, Australia"
0,20239,Tyler RANDELL,Tyler Randell,"Monday, 31st August, 1992","Scone, New South Wales, Australia"
0,20914,Asipeli FINE,Asipeli Fine,"Monday, 26th October, 1992","Sydney, New South Wales, Australia"
0,20636,Brenden SANTI,Brenden Santi,"Thursday, 5th August, 1993","Bankstown, New South Wales, Australia"
0,20913,Kierran MOSELEY,Kierran Moseley,"Saturday, 14th May, 1994","Cloncurry, Queensland, Australia"
0,20912,Patrice SIOLO,Patrice Siolo,"Wednesday, 23rd February, 1994","Auckland, Auckland, New Zealand"
0,20926,Jackson HASTINGS,Jackson Hastings,"Thursday, 4th January, 1996","Wollongong, New South Wales, Australia"
0,20927,Michael CHEE-KAM,Michael Chee-Kam,"Wednesday, 26th February, 1992","Auckland, Auckland, New Zealand"
