,player_id,player_name1,player_name2,birthday,birthplace
0,11416,Les ABBOTT,Les 'Bunny' Abbott,"Friday, 12th November, 1915","Newtown, New South Wales, Australia"
0,5824,Arch CRIPPIN,Arch Crippin,"Wednesday, 22nd March, 1916","Forbes, New South Wales, Australia"
0,9834,Sid HARMER,Sid Harmer,"Saturday, 20th July, 1912",
0,13008,Clarrie MITCHELSON,Clarrie Mitchelson,"Friday, 18th March, 1910","Sydney, New South Wales, Australia"
0,9742,Jack ARNOLD,Jack Arnold,"Tuesday, 30th September, 1919",
0,9813,Roy GILCHRIST,Roy Gilchrist,"Thursday, 14th August, 1913","Tumut, New South Wales, Australia"
0,9736,Jim DUFF,Jim Duff,,
0,9743,Frank JOHNSTON,Frank Johnston,"Wednesday, 12th August, 1914","Balmain, New South Wales, Australia"
0,9771,Frank HYDE,Frank Hyde,"Monday, 7th February, 1916","Sydney, New South Wales, Australia"
0,12310,Albert FORDHAM,Albert Fordham,,
0,9768,Roy PALMER,Roy Palmer,"Wednesday, 23rd August, 1911","Glebe, New South Wales, Australia"
0,9747,Billy PORTER,Billy Porter,,
0,12738,Jack SIMPSON,Jack Simpson,"Sunday, 21st January, 1917","Brisbane, Queensland, Australia"
0,9808,Albert HORSELL,Albert Horsell,"Saturday, 10th April, 1909",
0,12997,E MILLER,E Miller,,
0,9745,Jackie FISHER,Jackie Fisher,"Monday, 13th December, 1915","North Sydney, New South Wales, Australia"
0,9750,Dave COLLISS,Dave Colliss,"Friday, 7th July, 1911","Wagga Wagga, New South Wales, Australia"
0,13318,Norm PRITCHARD,Norm Pritchard,"Sunday, 19th January, 1908","Newtown, New South Wales, Australia"
0,11833,Jack COLQUHOUN,Jack Colquhoun,"Thursday, 10th April, 1913","Waterloo, New South Wales, Australia"
0,9796,Ron FREDERICKSON,Ron Frederickson,"Tuesday, 22nd October, 1918","Kogarah, New South Wales, Australia"
0,9795,Fred DHU,Fred Dhu,"Tuesday, 18th January, 1916","Maclean, New South Wales, Australia"
0,9755,Jack KIRBY,Jack Kirby,"Thursday, 15th December, 1910","Tamworth, New South Wales, Australia"
0,13133,Eric McCLINTOCK,Eric McClintock,"Friday, 13th September, 1918","Gulgong, New South Wales, Australia"
0,9846,Harry McKINNON,Harry McKinnon,"Wednesday, 16th March, 1910","Tamworth, New South Wales, Australia"
0,11788,Don CLARKE,Don Clarke,,
0,9760,George MONAGLE,George Monagle,,
0,9769,Jim STAINES,Jim Staines,"Sunday, 28th April, 1912","Glen Innes, New South Wales, Australia"
0,12464,Bill HALE,Bill Hale,"Friday, 18th June, 1915",
0,9762,Ted MEWTON,Ted 'Joker' Mewton,"Friday, 28th April, 1911","Picton, New South Wales, Australia"
0,13047,Jack MUNN,Jack Munn,"Saturday, 5th December, 1914","Randwick, New South Wales, Australia"
0,11614,Bert BOWEN,Bert Bowen,"Thursday, 4th October, 1917","Tingha, New South Wales, Australia"
0,9764,Johnny PARKER,Johnny Parker,"Friday, 16th October, 1914","Sydney, New South Wales, Australia"
0,13068,Henry McCALLUM,Henry McCallum,"Thursday, 28th January, 1915",
0,9965,Wal BAMFORD,Wal Bamford,"Thursday, 17th February, 1916",
0,12715,John SHARPLES,John Sharples,"Saturday, 10th February, 1917","Redfern, New South Wales, Australia"
0,9767,Reg ROWLEY,Reg Rowley,"Thursday, 20th August, 1914","Mudgee, New South Wales, Australia"
0,12501,Neville HARDY,Neville Hardy,"Thursday, 10th October, 1918","Rockdale, New South Wales, Australia"
0,12020,Doug WILSON,Doug Wilson,"Wednesday, 8th January, 1913","Ashfield, New South Wales, Australia"
0,9779,Adrian GLEESON,Adrian 'Bunny' Gleeson,"Monday, 26th July, 1915","Port Macquarie, New South Wales, Australia"
0,11855,Billy CONNELL,Billy Connell,,
0,12090,Bert DELAVERE,Bert Delavere,"Monday, 22nd May, 1916","Forest Lodge, New South Wales, Australia"
0,12902,Eddie LOCKHART,Eddie Lockhart,"Monday, 28th June, 1915","Orange, New South Wales, Australia"
