,player_id,player_name1,player_name2,birthday,birthplace
0,1472,Barry DAVIS,Barry Davis,"Thursday, 11th January, 1979",
0,166,Wairangi KOOPU,Wairangi Koopu,"Wednesday, 2nd April, 1980","Opotiki, Bay of Plenty, New Zealand"
0,2876,Troy WOZNIAK,Troy Wozniak,"Friday, 6th January, 1978","Blacktown, New South Wales, Australia"
0,1712,Nick SHAW,Nick Shaw,"Saturday, 1st July, 1978",
0,1489,Brian JELLICK,Brian Jellick,"Tuesday, 9th October, 1973",
0,775,Richard VILLASANTI,Richard Villasanti,"Tuesday, 20th May, 1980","Canberra, Australian Capital Territory, Australia"
0,1484,Jamie FITZGERALD,Jamie Fitzgerald,"Wednesday, 14th February, 1979","Mudgee, New South Wales, Australia"
0,1488,Chris MANDALIDIS,Chris Mandalidis,"Friday, 10th January, 1975",
0,146,Adam PERRY,Adam Perry,"Tuesday, 29th May, 1979","Junee, New South Wales, Australia"
0,277,Steve SIMPSON,Steve Simpson,"Thursday, 27th September, 1979","Maitland, New South Wales, Australia"
0,144,Brent SHERWIN,Brent 'Shifty' Sherwin,"Monday, 20th March, 1978","Greenacre, New South Wales, Australia"
0,1647,Adam CONNELLY,Adam Connelly,"Saturday, 28th April, 1979",
0,1710,James WEBSTER,James Webster,"Wednesday, 11th July, 1979","Sydney, New South Wales, Australia"
0,157,Francis MELI,Francis Meli,"Wednesday, 20th August, 1980","Apia, Apia, Samoa"
0,156,Clinton TOOPI,Clinton Toopi,"Friday, 29th February, 1980","Stratford, Taranaki, New Zealand"
0,1662,Carl DOHERTY,Carl Doherty,"Saturday, 12th July, 1975",
0,3703,George WILSON,George Wilson,"Saturday, 20th December, 1975",
0,798,Ian HINDMARSH,Ian Hindmarsh,"Thursday, 31st March, 1977","Bowral, New South Wales, Australia"
0,109,Shaun BERRIGAN,Shaun Berrigan,"Saturday, 4th November, 1978","Brisbane, Queensland, Australia"
0,1651,Hayes LAUDER,Hayes Lauder,"Saturday, 5th February, 1977",
0,1606,Dane CARLAW,Dane Carlaw,"Thursday, 21st February, 1980","Brisbane, Queensland, Australia"
0,1395,Matthew RIECK,Matthew Rieck,"Tuesday, 8th April, 1980","Blacktown, New South Wales, Australia"
0,1657,Jérôme GUISSET,Jérôme Guisset,"Tuesday, 29th August, 1978",France
0,1383,Jamie FEENEY,Jamie Feeney,"Sunday, 9th April, 1978","Muswellbrook, New South Wales, Australia"
0,760,Timana TAHU,Timana Tahu,"Thursday, 16th October, 1980","Melbourne, Victoria, Australia"
0,1724,Justin HOLBROOK,Justin Holbrook,"Tuesday, 13th January, 1976",
0,1666,Tasesa LAVEA,Tasesa Lavea,"Thursday, 10th January, 1980","Taihape, Manawatu-Wanganui, New Zealand"
0,5692,Wade ROTHERY,Wade Rothery,"Tuesday, 7th June, 1977",
0,1671,David SCHRADER,David Schrader,"Wednesday, 30th March, 1977",
0,1389,Brett FINCH,Brett Finch,"Thursday, 20th August, 1981","Maitland, New South Wales, Australia"
0,1673,Martin O'CONNELL,Martin O'Connell,"Friday, 13th April, 1979",
0,1674,Shaun VALENTINE,Shaun Valentine,"Tuesday, 13th April, 1976",
0,1675,Scott ASIMUS,Scott Asimus,"Saturday, 27th March, 1976",
0,1677,Christian KERISIANO,Christian Kerisiano,"Wednesday, 20th February, 1980",
0,314,Ben GALEA,Ben Galea,"Wednesday, 16th August, 1978","Parramatta, New South Wales, Australia"
0,1679,Chris MARLAND,Chris Marland,"Friday, 7th July, 1972",
0,1684,Paul KHOURY,Paul Khoury,"Friday, 1st July, 1977",
0,1621,Brad WATTS,Brad Watts,"Thursday, 13th March, 1980","Brisbane, Queensland, Australia"
0,1701,David SOLOMONA,David Solomona,"Thursday, 26th January, 1978","Auckland, Auckland, New Zealand"
0,1704,Boycie NELSON,Boycie Nelson,"Tuesday, 24th December, 1974",
0,1695,David VAEALIKI,David Vaealiki,"Thursday, 13th November, 1980","Christchurch, Canterbury, New Zealand"
0,1736,Brad KELLY,Brad Kelly,"Thursday, 23rd March, 1978",
0,1688,Brett ATKINSON,Brett Atkinson,"Monday, 6th September, 1976",
0,127,Paul RAUHIHI,Paul Rauhihi,"Tuesday, 3rd July, 1973","Porirua, Wellington, New Zealand"
0,1700,Brett O'FARRELL,Brett O'Farrell,"Sunday, 23rd March, 1980",
0,833,Kylie LEULUAI,Kylie Leuluai,"Wednesday, 29th March, 1978","Auckland, Auckland, New Zealand"
0,761,Eric GROTHE,Eric Grothe,"Saturday, 15th March, 1980","Sydney, New South Wales, Australia"
0,1709,Beau GALLAGHER,Beau Gallagher,"Wednesday, 12th October, 1977",
0,1717,David HICKS,David Hicks,"Tuesday, 10th October, 1978",
0,1718,Greg EBRILL,Greg Ebrill,"Friday, 25th May, 1979",
0,1739,Mark LULAND,Mark Luland,"Friday, 23rd May, 1980",
0,1721,Ray CASHMERE,Ray Cashmere,"Saturday, 12th January, 1980","Kogarah, New South Wales, Australia"
0,172,Luke O'DONNELL,Luke O'Donnell,"Wednesday, 22nd October, 1980","Liverpool, New South Wales, Australia"
0,134,Leigh McWILLIAMS,Leigh McWilliams,"Wednesday, 19th July, 1978","Newcastle, New South Wales, Australia"
0,1730,Dane MORGAN,Dane Morgan,"Tuesday, 30th January, 1979",
0,1733,Warren CARNEY,Warren Carney,"Saturday, 8th April, 1978",
0,1735,Nelson LOMI,Nelson Lomi,"Sunday, 22nd July, 1979",
0,1737,John MANNING,John Manning,"Thursday, 23rd February, 1978",
0,1742,Shane MUSPRATT,Shane Muspratt,"Friday, 13th April, 1979","Ayr, Queensland, Australia"
0,1744,Ben TYRELL,Ben Tyrell,"Tuesday, 6th February, 1979",
0,2299,Nick PATERSON,Nick Paterson,"Monday, 24th September, 1979","Toowoomba, Queensland, Australia"
0,1768,Craig SMITH,Craig Smith,,
0,1754,Jay BANDY,Jay Bandy,"Tuesday, 29th May, 1979","Leeton, New South Wales, Australia"
0,1752,Nathan WEBBER,Nathan Webber,"Monday, 16th July, 1979",
