,player_id,player_name1,player_name2,birthday,birthplace
0,28598,Brian TO'O,Brian To'o,"Tuesday, 18th August, 1998","Westmead, New South Wales, Australia"
0,5703,Ryan HALL,Ryan Hall,"Friday, 27th November, 1987","Leeds, West Yorkshire, England"
0,28599,Sebastian KRIS,Sebastian Kris,"Monday, 19th April, 1999","Canberra, Australian Capital Territory, Australia"
0,28600,Cade CUST,Cade Cust,"Monday, 14th September, 1998","Scone, New South Wales, Australia"
0,28602,Mitch KENNY,Mitch Kenny,"Thursday, 15th January, 1998","Sydney, New South Wales, Australia"
0,28613,Brent NADEN,Brent Naden,"Saturday, 30th December, 1995","Wellington, New South Wales, Australia"
0,28614,Connor TRACEY,Connor Tracey,"Monday, 17th June, 1996","Sydney, New South Wales, Australia"
0,28615,Billy BRITTAIN,Billy Brittain,"Thursday, 19th May, 1994","Brisbane, Queensland, Australia"
0,28619,Reuben COTTER,Reuben Cotter,"Monday, 28th December, 1998","Mackay, Queensland, Australia"
0,28634,Tom AMONE,Tom Amone,"Thursday, 19th December, 1996","Westmead, New South Wales, Australia"
0,28655,Brandon WAKEHAM,Brandon Wakeham,"Monday, 11th January, 1999","Kogarah, New South Wales, Australia"
0,28703,Billy WALTERS,Billy Walters,"Wednesday, 9th February, 1994","Brisbane, Queensland, Australia"
0,28704,Tino FA'ASUAMALEAUI,Tino Fa'asuamaleaui,"Wednesday, 16th February, 2000","Orange, New South Wales, Australia"
0,28705,Phoenix CROSSLAND,Phoenix Crossland,"Friday, 7th July, 2000","Auckland, Auckland, New Zealand"
0,28706,Herbie FARNWORTH,Herbie Farnworth,"Thursday, 23rd December, 1999","Burnley, Lancashire, England"
0,28667,Xavier COATES,Xavier Coates,"Monday, 12th March, 2001","Port Moresby, Central, Papua New Guinea"
0,28707,Keenan PALASIA,Keenan Palasia,"Friday, 24th January, 1997","Brisbane, Queensland, Australia"
0,28724,Jed CARTWRIGHT,Jed Cartwright,"Monday, 21st October, 1996","Sydney, New South Wales, Australia"
0,28725,Adam POMPEY,Adam Pompey,"Saturday, 22nd August, 1998","Auckland, Auckland, New Zealand"
0,28726,Murray TAULAGI,Murray Taulagi,"Friday, 12th March, 1999","Auckland, Auckland, New Zealand"
0,28727,Ethan PARRY,Ethan Parry,"Saturday, 20th March, 1999","Tamworth, New South Wales, Australia"
0,27281,Billy MAGOULIAS,Billy Magoulias,"Thursday, 23rd January, 1997","Sydney, New South Wales, Australia"
0,28736,Jason SAAB,Jason Saab,"Sunday, 8th October, 2000","Sydney, New South Wales, Australia"
0,7712,Kallum WATKINS,Kallum Watkins,"Tuesday, 12th March, 1991","Manchester, Greater Manchester, England"
0,28812,Peter HOLA,Peter Hola,"Tuesday, 27th April, 1999","Sydney, New South Wales, Australia"
0,28813,Stephen CRICHTON,Stephen Crichton,"Friday, 22nd September, 2000","Apia, Apia, Samoa"
0,28814,Matt BURTON,Matt Burton,"Tuesday, 14th March, 2000","Dubbo, New South Wales, Australia"
0,28815,Spencer LENIU,Spencer Leniu,"Friday, 8th September, 2000","Auckland, Auckland, New Zealand"
0,28816,Jackson FORD,Jackson Ford,"Tuesday, 17th February, 1998","Shellharbour, New South Wales, Australia"
0,28817,Nicho HYNES,Nicho Hynes,"Tuesday, 18th June, 1996","Gosford, New South Wales, Australia"
0,28822,Tommy TALAU,Tommy Talau,"Monday, 3rd April, 2000","Sydney, New South Wales, Australia"
0,28823,Izaia PERESE,Izaia Perese,"Saturday, 17th May, 1997","Brisbane, Queensland, Australia"
0,28828,Bradman BEST,Bradman Best,"Thursday, 9th August, 2001","Gosford, New South Wales, Australia"
0,28830,Billy SMITH,Billy Smith,"Sunday, 7th November, 1999","Sydney, New South Wales, Australia"
0,28829,Tristan SAILOR,Tristan Sailor,"Tuesday, 23rd June, 1998","Brisbane, Queensland, Australia"
0,28831,Tanah BOYD,Tanah Boyd,"Friday, 28th July, 2000","Penrith, New South Wales, Australia"
0,28832,Billy BURNS,Billy Burns,"Friday, 20th November, 1998","Parkes, New South Wales, Australia"
0,28834,Sean KEPPIE,Sean Keppie,"Wednesday, 20th May, 1998","Camden, New South Wales, Australia"
0,28835,Morgan HARPER,Morgan Harper,"Friday, 28th August, 1998","Hamilton, Waikato, New Zealand"
0,28836,Starford TO'A,Starford To'a,"Friday, 23rd June, 2000","Auckland, Auckland, New Zealand"
0,29969,Haumole OLAKAU'ATU,Haumole Olakau'atu,"Thursday, 1st October, 1998","Guildford, New South Wales, Australia"
