,player_id,player_name1,player_name2,birthday,birthplace
0,12615,Morrie HUTCHINSON,Morrie Hutchinson,,
0,11830,Steve COLMAN,Steve Colman,,
0,11303,Dave BURNETT,Dave Burnett,"Friday, 8th September, 1950","Sydney, New South Wales, Australia"
0,11276,Bill FEGGANS,Bill Feggans,,
0,11277,Paul SOMMERVILLE,Paul Sommerville,,
0,4141,Geoff SMITH,Geoff Smith,"Monday, 22nd December, 1952","Concord, New South Wales, Australia"
0,12924,Doug LUCAS,Doug Lucas,"Friday, 10th October, 1952",
0,13193,Henry NORTHEY,Henry Northey,,
0,3799,George PEPONIS,George Peponis,"Thursday, 3rd September, 1953","Tripoli, Peloponnese, Greece"
0,11674,Tony BUCHAN,Tony Buchan,,
0,3826,Eric FERGUSON,Eric Ferguson,"Wednesday, 11th May, 1955",
0,3888,Peter CASSILLES,Peter Cassilles,"Wednesday, 20th February, 1952",
0,11341,Ted SULKOWICZ,Ted Sulkowicz,,
0,12462,Don HALE,Don Hale,,
0,11281,Ross LAW,Ross Law,"Monday, 12th July, 1954","Sydney, New South Wales, Australia"
0,12052,Trevor WOOD,Trevor Wood,"Thursday, 15th October, 1953","Bowral, New South Wales, Australia"
0,11327,Terry QUINN,Terry Quinn,"Tuesday, 8th June, 1954",
0,11334,Mick WALLER,Mick Waller,"Tuesday, 29th November, 1955","Brisbane, Queensland, Australia"
0,12679,Bill SAWERS,Bill Sawers,"Wednesday, 3rd May, 1950",
0,3797,Graeme HUGHES,Graeme 'Heaps' Hughes,"Tuesday, 6th December, 1955","Stanmore, New South Wales, Australia"
0,11296,Mike FISH,Mike 'Mullet' Fish,"Friday, 28th May, 1954","Canley Vale, New South Wales, Australia"
0,8375,Martin MURPHY,Martin Murphy,,
0,11282,George FOORD,George Foord,,
0,13032,Kerry MORRISON,Kerry Morrison,,
0,13188,Brian NOONAN,Brian Noonan,,
0,11287,Rob SULLIVAN,Rob Sullivan,,
0,12850,Steve KOVACS,Steve Kovacs,,
0,13321,Greg PURCELL,Greg Purcell,"Wednesday, 5th May, 1954",
0,4146,Ross GIGG,Ross Gigg,"Sunday, 29th April, 1956","Sydney, New South Wales, Australia"
0,11321,Ray GRIGG,Ray Grigg,,
