,player_id,player_name1,player_name2,birthday,birthplace
0,9633,Ron HYDE,Ron Hyde,"Tuesday, 7th July, 1914",
0,11584,Sen BLACK,Sen Black,"Tuesday, 1st June, 1915","Fitzroy, Victoria, Australia"
0,11819,Albert McGUINNESS,Albert McGuinness,"Saturday, 25th March, 1916","Burwood, New South Wales, Australia"
0,9695,Hugh WILLIS,Hugh 'Sam' Willis,"Saturday, 11th March, 1911","Wagga Wagga, New South Wales, Australia"
0,11955,Joe WELLS,Joe Wells,"Saturday, 24th July, 1909","Lismore, New South Wales, Australia"
0,9637,Les McDONALD,Les McDonald,"Sunday, 7th September, 1913","Redfern, New South Wales, Australia"
0,26514,Les HANDCOCK,Les Handcock,"Tuesday, 17th July, 1906","Parramatta, New South Wales, Australia"
0,12771,William SMITH,William Smith,,
0,9656,Jack REDMAN,Jack Redman,"Friday, 10th July, 1914","Canterbury, New South Wales, Australia"
0,13001,Herbert MILLIGAN,Herbert Milligan,"Thursday, 6th April, 1911","Waverley, New South Wales, Australia"
0,12084,Cliff DEEGAN,Cliff Deegan,"Friday, 28th June, 1912","Marrickville, New South Wales, Australia"
0,9639,Gordon WHITTON,Gordon Whitton,"Monday, 9th March, 1914",
0,9642,Mick SMITH,Mick Smith,"Saturday, 27th December, 1913","Paddington, New South Wales, Australia"
0,13148,Arthur McPHERSON,Arthur McPherson,"Thursday, 15th April, 1909","Tingha, New South Wales, Australia"
