,player_id,player_name1,player_name2,birthday,birthplace
0,21509,Nelson ASOFA-SOLOMONA,Nelson Asofa-Solomona,"Thursday, 29th February, 1996","Wellington, Wellington, New Zealand"
0,20154,Aaron GRAY,Aaron Gray,"Thursday, 7th April, 1994","Sydney, New South Wales, Australia"
0,21542,Christian WELCH,Christian Welch,"Tuesday, 19th July, 1994","Sydney, New South Wales, Australia"
0,21543,Ken MAUMALO,Ken Maumalo,"Saturday, 16th July, 1994","Auckland, Auckland, New Zealand"
0,20240,Chad REDMAN,Chad Redman,"Thursday, 17th December, 1992","Newcastle, New South Wales, Australia"
0,20147,Tyrone PHILLIPS,Tyrone Phillips,"Wednesday, 5th January, 1994","Sydney, New South Wales, Australia"
0,21547,Joe BOYCE,Joe Boyce,"Tuesday, 1st February, 1994","Sunshine Coast, Queensland, Australia"
0,21636,Daniel ALVARO,Daniel Alvaro,"Friday, 28th May, 1993","Newtown, New South Wales, Australia"
0,21637,Matt PARCELL,Matt Parcell,"Friday, 30th October, 1992","Ipswich, Queensland, Australia"
0,21704,Nathan MILONE,Nathan Milone,"Friday, 18th March, 1994","Blacktown, New South Wales, Australia"
0,21705,Manaia CHERRINGTON,Manaia Cherrington,"Tuesday, 2nd August, 1994","Whangarei, Northland, New Zealand"
0,21706,Richard KENNAR,Richard Kennar,"Saturday, 10th December, 1994","Apia, Apia, Samoa"
0,21709,John OLIVE,John Olive,"Monday, 4th November, 1996","Sydney, New South Wales, Australia"
0,21710,Shaun LANE,Shaun Lane,"Tuesday, 29th November, 1994","Sydney, New South Wales, Australia"
0,21711,Danny LEVI,Danny Levi,"Tuesday, 5th December, 1995","Wellington, Wellington, New Zealand"
0,21712,Patrick KAUFUSI,Patrick Kaufusi,"Friday, 18th February, 1994","Auckland, Auckland, New Zealand"
0,21746,Yaw Kiti GLYMIN,Yaw Kiti Glymin,"Thursday, 22nd July, 1993","Arncliffe, New South Wales, Australia"
0,20278,Luke PAGE,Luke Page,"Saturday, 12th January, 1991","Brisbane, Queensland, Australia"
0,21764,Drew HUTCHISON,Drew Hutchison,"Wednesday, 26th April, 1995","Wollongong, New South Wales, Australia"
0,21765,Nathaniel PETERU,Nathaniel Peteru,"Wednesday, 1st January, 1992","Auckland, Auckland, New Zealand"
0,21853,Nathan ROSS,Nathan Ross,"Friday, 4th November, 1988","Gold Coast, Queensland, Australia"
0,21854,Lachlan FITZGIBBON,Lachlan Fitzgibbon,"Wednesday, 5th January, 1994","North Sydney, New South Wales, Australia"
0,20224,Leilani LATU,Leilani Latu,"Friday, 5th February, 1993","Sydney, New South Wales, Australia"
0,21898,Mitchell BARNETT,Mitchell Barnett,"Friday, 15th April, 1994","Taree, New South Wales, Australia"
0,22009,Leva LI,Leva Li,"Saturday, 26th November, 1994","Sydney, New South Wales, Australia"
0,22018,Mason LINO,Mason Lino,"Friday, 4th February, 1994","Apia, Apia, Samoa"
0,22019,Coen HESS,Coen Hess,"Wednesday, 14th August, 1996","Bundaberg, Queensland, Australia"
0,22029,Ash TAYLOR,Ash Taylor,"Friday, 17th March, 1995","Toowoomba, Queensland, Australia"
0,22030,Sione KATOA,Sione Katoa,"Thursday, 26th January, 1995","Wellington, Wellington, New Zealand"
0,22780,Christopher SMITH,Christopher Smith,"Sunday, 16th January, 1994","Darwin, Northern Territory, Australia"
