,player_id,player_name1,player_name2,birthday,birthplace
0,9105,Roy DINLEY,Roy Dinley,"Monday, 4th July, 1898","Redfern, New South Wales, Australia"
0,11713,Vince BYRNE,Vince Byrne,"Monday, 7th February, 1898","Canowindra, New South Wales, Australia"
0,9118,Frank GWYNNE,Frank Gwynne,"Monday, 30th December, 1895","Newcastle, New South Wales, Australia"
0,12054,Joshua WOODHEAD,Joshua Woodhead,"Sunday, 17th January, 1897","Brisbane, Queensland, Australia"
0,9098,Favel SATTERTHWAITE,Favel 'Charlie' Satterthwaite,"Wednesday, 28th July, 1897","Cobar, New South Wales, Australia"
0,11431,John ALLISON,John Allison,"Thursday, 11th February, 1897",
0,9152,Fred HUME,Fred Hume,"Monday, 29th August, 1898",
0,9135,George BROWN,George Brown,,
0,9129,Joe MANSTED,Joe Mansted,"Sunday, 25th November, 1894","Woollahra, New South Wales, Australia"
0,9112,Peter SHORTUS,Peter Shortus,,
0,9114,Frank CHEVELL,Frank Chevell,"Saturday, 8th December, 1900","St Leonards, New South Wales, Australia"
0,9123,Charles TAYLOR,Charles Taylor,1896,"Adelong, New South Wales, Australia"
0,9113,H HUNT,H Hunt,,
0,13388,J ROBINSON,J Robinson,,
0,9107,Matthew KEOGH,Matthew Keogh,"Tuesday, 15th May, 1900","Waterloo, New South Wales, Australia"
0,46373,A.J. THOMPSON,A.J. Thompson,,
0,13478,Roy CLOUTIER,Roy Cloutier,"Wednesday, 4th December, 1895","Ballina, New South Wales, Australia"
0,11478,John AUSTIN,John Austin,"Sunday, 28th April, 1895","Grafton, New South Wales, Australia"
0,9136,Alexander MAIN,Alexander Main,"Tuesday, 1st May, 1900","Leichhardt, New South Wales, Australia"
0,12888,Tom LEWINS,Tom Lewins,1892,"Glebe, New South Wales, Australia"
0,11661,R BROWN,R Brown,,
0,14585,Henry McLOSKEY,Henry McLoskey,"Saturday, 6th February, 1897","Sydney, New South Wales, Australia"
0,9145,Hubert FINN,Hubert Finn,"Friday, 21st December, 1900","Canowindra, New South Wales, Australia"
0,9116,Roderick HODGINS,Roderick Hodgins,"Sunday, 19th December, 1897","Taree, New South Wales, Australia"
0,9120,Charles KELL,Charles Kell,"Wednesday, 12th April, 1905","Ashfield, New South Wales, Australia"
0,9147,Frank RULE,Frank Rule,"Thursday, 20th February, 1896","Waverley, New South Wales, Australia"
0,21168,Henry TANCRED,Henry 'Harry' Tancred,"Tuesday, 25th May, 1897","Balmain, New South Wales, Australia"
0,11999,Pat WILLIAMS,Pat Williams,"Sunday, 1st May, 1898",
0,9130,Cecil SEDDON,Cecil Seddon,"Thursday, 3rd July, 1902","Campbelltown, New South Wales, Australia"
0,47436,Frank GRAY,Frank 'Dargins' Gray,"Sunday, 11th August, 1895","Tingha, New South Wales, Australia"
0,9127,Chris McGRATH,Chris McGrath,1899,"St Leonards, New South Wales, Australia"
0,14586,Francis McCANN,Francis McCann,"Sunday, 10th April, 1898","Hillston, New South Wales, Australia"
0,13486,Syd DENHAM,Syd Denham,,
0,14587,Milford CUSACK,Milford Cusack,"Friday, 23rd April, 1897","Singleton, New South Wales, Australia"
0,9133,Tommy BURNS,Tommy Burns,"Sunday, 20th May, 1894",
0,12317,Alfred FOX,Alfred Fox,"Monday, 16th September, 1901","Camperdown, New South Wales, Australia"
0,12424,William GUILFOYLE,William Guilfoyle,"Thursday, 25th August, 1898","Annandale, New South Wales, Australia"
0,14588,Edmund CAHILL,Edmund Cahill,"Wednesday, 1st February, 1899","Pambula, New South Wales, Australia"
0,13137,Thomas McMAHON,Thomas McMahon,"Monday, 17th January, 1898","Cootamundra, New South Wales, Australia"
0,14589,James SULLIVAN,James Sullivan,"Wednesday, 25th January, 1899","Chatswood, New South Wales, Australia"
0,9132,Jim CROWELL,Jim Crowell,"Saturday, 25th February, 1899",
0,14248,E WARD,E Ward,,
0,9131,Charles STEEL,Charles Steel,"Wednesday, 29th January, 1896",
0,9163,Archibald WARDLEY,Archibald Wardley,"Monday, 12th December, 1898","Waterloo, New South Wales, Australia"
0,14247,Arch THOMPSON,Arch Thompson,"Friday, 18th October, 1901","Narromine, New South Wales, Australia"
0,9207,Pat MURPHY,Pat Murphy,1896,"Sydney, New South Wales, Australia"
0,9225,George JOHNSON,George Johnson,"Saturday, 20th June, 1896","Surry Hills, New South Wales, Australia"
