,player_id,player_name1,player_name2,birthday,birthplace
0,9344,Bill KELLEWAY,Bill Kelleway,"Sunday, 3rd September, 1905","Leichhardt, New South Wales, Australia"
0,9341,Jack KESSEY,Jack Kessey,"Sunday, 23rd March, 1902","Rockley, New South Wales, Australia"
0,9343,Len GUEST,Len Guest,"Tuesday, 7th July, 1908","Narrandera, New South Wales, Australia"
0,9354,Alex OWEN,Alex Owen,"Friday, 18th January, 1907","Condobolin, New South Wales, Australia"
0,9350,Dave HEY,Dave Hey,"Thursday, 14th December, 1905","St Leonards, New South Wales, Australia"
0,9345,Billy LLOYD,Billy Lloyd,"Thursday, 16th April, 1908","Sydney, New South Wales, Australia"
0,9359,Vern DEACON,Vern Deacon,"Friday, 8th May, 1908","Narromine, New South Wales, Australia"
0,17063,Clem HILL,Clem Hill,"Saturday, 2nd July, 1904","Gulgong, New South Wales, Australia"
0,12774,Reg SNOWBALL,Reg Snowball,"Wednesday, 30th August, 1905","Drummoyne, New South Wales, Australia"
0,9355,J O'CONNELL,J O'Connell,,
0,12038,Alf DAVIES,Alf Davies,,
0,9349,Tom HARRISON,Tom Harrison,,
0,13158,C NASH,C Nash,,
0,11813,Jack O'REILLY,Jack O'Reilly,1906,"Wellington, New South Wales, Australia"
0,9376,Leo McGRATH,Leo McGrath,"Monday, 6th April, 1903","St Leonards, New South Wales, Australia"
