,player_id,player_name1,player_name2,birthday,birthplace
0,789,Michael ROBERTSON,Michael Robertson,"Thursday, 14th April, 1983","Dubbo, New South Wales, Australia"
0,3104,James WYNNE,James Wynne,"Thursday, 16th September, 1976","Gunnedah, New South Wales, Australia"
0,3106,Tony JENSEN,Tony Jensen,"Thursday, 27th March, 1980",
0,275,Kurt GIDLEY,Kurt Gidley,"Monday, 7th June, 1982","Newcastle, New South Wales, Australia"
0,3105,Christian HILL,Christian Hill,,
0,2348,Semi TADULALA,Semi Tadulala,"Friday, 3rd March, 1978","Suva, Central Division, Fiji"
0,324,Luke LEWIS,Luke Lewis,"Thursday, 11th August, 1983","Sydney, New South Wales, Australia"
0,794,Troy THOMPSON,Troy Thompson,"Saturday, 6th January, 1979","Canberra, Australian Capital Territory, Australia"
0,3108,Luke MILTON,Luke Milton,"Thursday, 18th March, 1982","Paddington, New South Wales, Australia"
0,3109,Andrew BOBBIN,Andrew Bobbin,"Wednesday, 8th November, 1978",
0,2408,James EVANS,James Evans,"Sunday, 5th November, 1978","Sydney, New South Wales, Australia"
0,827,Jason KING,Jason King,"Saturday, 21st March, 1981","Manly, New South Wales, Australia"
0,316,Anthony LAFFRANCHI,Anthony Laffranchi,"Sunday, 16th November, 1980","Murwillumbah, New South Wales, Australia"
